recipient_legal_name,
Madawaska Maliseet First Nation|Madawaska Maliseet First Nation,
Town of Hampton|Town of Hampton,
Lavender at Ocean Breeze Farm Inc.|Lavender at Ocean Breeze Farm Inc.,
ALPA EQUIPMENT COMPANY LIMITED|ALPA EQUIPMENT COMPANY LIMITED,
Bay St. Lawrence Community Centre|Bay St. Lawrence Community Centre,
The Power Commission of the City of Saint John|The Power Commission of the City of Saint John,
Kwilmu'kw Maw-klusuaqn Negotiation Office|Kwilmu'kw Maw-klusuaqn Negotiation Office,
New Dawn Convent Society|New Dawn Convent Society,
Town of Steady Brook|Town of Steady Brook,
NunatuKavut Community Council|NunatuKavut Community Council,
Efford Enterprises Limited|Efford Enterprises Limited,
Sea Crest Fisheries Limited|Sea Crest Fisheries Limited,
Blender Networks Inc.|Blender Networks Inc.,
Modular Fabrication Inc.|Modular Fabrication Inc.,
Inverness Beach Village and Cottages Limited|Inverness Beach Village and Cottages Limited,
McConnell Gordon Estates Limited|McConnell Gordon Estates Limited,
CBDC Madawaska Inc.|CBDC Madawaska Inc.,
The Fiddling Fisherman Lookout Inc.|The Fiddling Fisherman Lookout Inc.,
Rural Municipality of Brackley|Rural Municipality of Brackley,
Camp Triumph Society For Children Affected By Chronic Illness|Camp Triumph Society For Children Affected By Chronic Illness,
Melanda's Wood Camping and RV Park Limited|Melanda's Wood Camping and RV Park Limited,
Newfoundland & Labrador Snowmobile Federation Inc.|Newfoundland & Labrador Snowmobile Federation Inc.,
Sussex Campground and Drive In Ltd.|Sussex Campground and Drive In Ltd.,
Rural Municipality of St. Peter's Bay|Rural Municipality of St. Peter's Bay,
Copol International Ltd. - Packaging Films|Copol International Ltd. - Packaging Films,
NARL Logistics Limited Partnership|NARL Logistics Limited Partnership,
Goose Cove Retreat Inc.|Goose Cove Retreat Inc.,
Montgomery Cavendish Cottages Inc.|Montgomery Cavendish Cottages Inc.,
Aurea Technologies Inc|Aurea Technologies Inc,
Magic Winery Bus Limited|Magic Winery Bus Limited,
Picomole Inc.|Picomole Inc.,
Coastline Cordage Group Ltd.|Coastline Cordage Group Ltd.,
Dormie Golf Workshop Inc.|Dormie Golf Workshop Inc.,
RIMOT.IO Inc.|RIMOT.IO Inc.,
Cape d'Or Sustainable Seafoods Inc.|Cape d'Or Sustainable Seafoods Inc.,
P.E.I. Dream Cottages Inc.|P.E.I. Dream Cottages Inc.,
Town of Alberton|Town of Alberton,
11196235 Canada Corporation|11196235 Canada Corporation,
Bursey Manufacturing Inc.|Bursey Manufacturing Inc.,
North Star Associates Inc.|North Star Associates Inc.,
Royal Canadian Legion Grant-Crerar Branch No. 57|Royal Canadian Legion Grant-Crerar Branch No. 57,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Horizon Trailer Park Inc.|Horizon Trailer Park Inc.,
Margaree Highlanders Snowmobile Club|Margaree Highlanders Snowmobile Club,
3287775 Nova Scotia Limited|3287775 Nova Scotia Limited,
Cape Breton Regional Municipality|Cape Breton Regional Municipality,
Town of Riverview|Town of Riverview,
3320711 Nova Scotia Limited|3320711 Nova Scotia Limited,
Coopérative Radio Restigouche Ltée|Coopérative Radio Restigouche Ltée,
City of Campbellton|City of Campbellton,
Village of Sainte-Anne-de-Madawaska|Village of Sainte-Anne-de-Madawaska,
EduNova Co-operative Limited|EduNova Co-operative Limited,
Horizon Maritime Services Ltd.|Horizon Maritime Services Ltd.,
Crooks Lake Trout Lodge Ltd.|Crooks Lake Trout Lodge Ltd.,
Halifax Regional Municipality|Halifax Regional Municipality,
Halifax Regional Municipality|Halifax Regional Municipality,
Holland College|Holland College,
The Pines Motel and Cottages Ltd.|The Pines Motel and Cottages Ltd.,
Sable River Community Hall|Sable River Community Hall,
Sparrow Acoustics Inc.|Sparrow Acoustics Inc.,
JWT CAMPGROUND INC.|JWT CAMPGROUND INC.,
"New Brunswick Department of Agriculture, Aquaculture and Fisheries|New Brunswick Department of Agriculture, Aquaculture and Fisheries",
Invertebrate Management Limited|Invertebrate Management Limited,
Coopérative Radio Restigouche Ltée|Coopérative Radio Restigouche Ltée,
Missing Link Technologies Ltd|Missing Link Technologies Ltd,
Smallfood Inc.|Smallfood Inc.,
Fathers of Confederation Buildings Trust|Fathers of Confederation Buildings Trust,
Lennox Island First Nation|Lennox Island First Nation,
Municipality of the District of Shelburne|Municipality of the District of Shelburne,
Funn Food Factory Inc.|Funn Food Factory Inc.,
Terra Vista Limited|Terra Vista Limited,
3 T's Limited|3 T's Limited,
Golf Newfoundland Labrador Inc.|Golf Newfoundland Labrador Inc.,
Town of Meadows|Town of Meadows,
Makkovik Inuit Community Government|Makkovik Inuit Community Government,
Terra Nova Old Port Foods Inc.|Terra Nova Old Port Foods Inc.,
The Verschuren Centre|The Verschuren Centre,
Ville de Saint-Quentin|Ville de Saint-Quentin,
Village of Eel River Crossing|Village of Eel River Crossing,
Hawke River Outfitters Limited|Hawke River Outfitters Limited,
Roland Martin Welding Ltd.|Roland Martin Welding Ltd.,
Village de Saint-Louis-de-Kent|Village de Saint-Louis-de-Kent,
Newfoundland T'Railway Council Inc.|Newfoundland T'Railway Council Inc.,
Alexander Bay Lions Club Inc.|Alexander Bay Lions Club Inc.,
Gaia Holdings Inc.|Gaia Holdings Inc.,
3 T's Limited|3 T's Limited,
Medway Community Forest Co-Operative Ltd.|Medway Community Forest Co-Operative Ltd.,
Briarwood Resort (2019) Inc.|Briarwood Resort (2019) Inc.,
Nova Scotia Indigenous Tourism Enterprise Network|Nova Scotia Indigenous Tourism Enterprise Network,
Cape Breton University|Cape Breton University,
3308185 Nova Scotia Limited|3308185 Nova Scotia Limited,
North Star Associates Inc.|North Star Associates Inc.,
723107 NB INC|723107 NB INC,
The Coastal Link Trail Inc.|The Coastal Link Trail Inc.,
Salient Energy Inc.|Salient Energy Inc.,
The Shelburne Historical Society|The Shelburne Historical Society,
P.E.I. BAG CO LTD.|P.E.I. BAG CO LTD.,
P.E.I. BAG CO LTD.|P.E.I. BAG CO LTD.,
Advanced Educational Systems Inc.|Advanced Educational Systems Inc.,
Prince Edward Island BioAlliance Inc.|Prince Edward Island BioAlliance Inc.,
City of Charlottetown|City of Charlottetown,
Liverpool Curling Club|Liverpool Curling Club,
Takaya Technology Inc.|Takaya Technology Inc.,
Town of Come By Chance|Town of Come By Chance,
Town of Arnold's Cove|Town of Arnold's Cove,
Royal Canadian Legion - Happy Valley Branch No. 51|Royal Canadian Legion - Happy Valley Branch No. 51,
Terra Nova Trusses (1994) Limited|Terra Nova Trusses (1994) Limited,
Frozen In Time Ltd.|Frozen In Time Ltd.,
Atlantic Friction Inc.|Atlantic Friction Inc.,
O.G. Domes Inc.|O.G. Domes Inc.,
Emagix Inc.|Emagix Inc.,
CNG Enterprises Ltd.|CNG Enterprises Ltd.,
Atlantic Canada Fish Farmers Association Inc.|Atlantic Canada Fish Farmers Association Inc.,
Ring 73 Amateur Boxing Society|Ring 73 Amateur Boxing Society,
Riverdale Community Services Society|Riverdale Community Services Society,
2023 Canada Winter Games Host Society Inc.|2023 Canada Winter Games Host Society Inc.,
Newfoundland and Labrador Economic Developers Association Inc|Newfoundland and Labrador Economic Developers Association Inc,
Gatherall's Boat Tours Ltd.|Gatherall's Boat Tours Ltd.,
Town of St. Anthony|Town of St. Anthony,
McFarlane T.V. & Electric Ltd.|McFarlane T.V. & Electric Ltd.,
Municipality of the District of Clare|Municipality of the District of Clare,
"Accreon, Inc.|Accreon, Inc.",
Association for New Canadians|Association for New Canadians,
Hope Blooms Youth Social Entrepreneurial Ventures Inc.|Hope Blooms Youth Social Entrepreneurial Ventures Inc.,
R & M Welding Ltd.|R & M Welding Ltd.,
"Ganong Bros., Limited|Ganong Bros., Limited",
Village of Riverside-Albert|Village of Riverside-Albert,
Wagmatcook Band Council|Wagmatcook Band Council,
McConnell Gordon Estates Limited|McConnell Gordon Estates Limited,
Pennecon Hydraulic Systems Limited|Pennecon Hydraulic Systems Limited,
Town of Hant's Harbour|Town of Hant's Harbour,
RDÉE Î.-P.-É. inc.|RDÉE Î.-P.-É. inc.,
Sum Good Foods Inc.|Sum Good Foods Inc.,
Municipalité de Petit-Rocher|Municipalité de Petit-Rocher,
South Shore Fieldhouse Society|South Shore Fieldhouse Society,
Chester Yacht Club|Chester Yacht Club,
4019738 Nova Scotia Limited|4019738 Nova Scotia Limited,
Parson's Pond Outfitters Limited|Parson's Pond Outfitters Limited,
Gros Morne Adventure Guides Incorporated|Gros Morne Adventure Guides Incorporated,
Uniacke & District Volunteer Fire Department|Uniacke & District Volunteer Fire Department,
Genesis Group Inc.|Genesis Group Inc.,
Town of L'Anse au Loup|Town of L'Anse au Loup,
Cruise Association of Newfoundland and Labrador Inc.|Cruise Association of Newfoundland and Labrador Inc.,
Talkatoo Inc.|Talkatoo Inc.,
Paradise Historical Society|Paradise Historical Society,
Sidanna Retreat Inc.|Sidanna Retreat Inc.,
Pholoho Biotechnology Group Inc.|Pholoho Biotechnology Group Inc.,
Club de vélo COLEBROOKE Bike Club Inc.|Club de vélo COLEBROOKE Bike Club Inc.,
Army Navy Airforce Veterans In Canada Unit #349|Army Navy Airforce Veterans In Canada Unit #349,
Sparta Manufacturing Inc.|Sparta Manufacturing Inc.,
Bent Ridge Winery Limited|Bent Ridge Winery Limited,
Stash Energy Inc|Stash Energy Inc,
Groupe Savoie Inc.|Groupe Savoie Inc.,
Eskasoni Band|Eskasoni Band,
Maritime Hydraulic Repair Centre (1997) Ltd.|Maritime Hydraulic Repair Centre (1997) Ltd.,
O.G. Ales Inc.|O.G. Ales Inc.,
BlueLight Analytics Inc.|BlueLight Analytics Inc.,
Prism Tradeshow Products Inc.|Prism Tradeshow Products Inc.,
Swilers Rugby Club|Swilers Rugby Club,
Notus Electronics Limited|Notus Electronics Limited,
PEI Cultural Human Resources Sector Council Inc.|PEI Cultural Human Resources Sector Council Inc.,
Culinart Productions Limited|Culinart Productions Limited,
Ocean Surf Ltd.|Ocean Surf Ltd.,
Maritime Hydraulic Repair Centre (1997) Ltd.|Maritime Hydraulic Repair Centre (1997) Ltd.,
Town of Hampden|Town of Hampden,
Pardy's Waste Management and Industrial Services Limited|Pardy's Waste Management and Industrial Services Limited,
Town of New-Wes-Valley|Town of New-Wes-Valley,
Buckle's Busing Ltd.|Buckle's Busing Ltd.,
Excellence in Manufacturing Consortium|Excellence in Manufacturing Consortium,
3DBioFibR Inc.|3DBioFibR Inc.,
La Société du Jardin Botanique du Nouveau-Brunswick Inc.|La Société du Jardin Botanique du Nouveau-Brunswick Inc.,
Capital City Events Inc.|Capital City Events Inc.,
Rural Municipality of Breadalbane|Rural Municipality of Breadalbane,
Bear River Community Craft & Recreation Facility Society|Bear River Community Craft & Recreation Facility Society,
East River Shipyard Ltd.|East River Shipyard Ltd.,
Northeast Cove Geodomes Ltd.|Northeast Cove Geodomes Ltd.,
Terra Vista Limited|Terra Vista Limited,
Cape Breton Capital Group Incorporated|Cape Breton Capital Group Incorporated,
Lennox Passage Yacht Club|Lennox Passage Yacht Club,
Blue Harbour Cheese Incorporated|Blue Harbour Cheese Incorporated,
Town of Howley|Town of Howley,
PanGeo Subsea Inc.|PanGeo Subsea Inc.,
Kings County Trails Society|Kings County Trails Society,
Prince Edward Island BioAlliance Inc.|Prince Edward Island BioAlliance Inc.,
MacGregor's Custom Machining Limited|MacGregor's Custom Machining Limited,
The Hills of Boisdale Community Association|The Hills of Boisdale Community Association,
G & G Trust Investment Ltd.|G & G Trust Investment Ltd.,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
Komatik Support Services Inc.|Komatik Support Services Inc.,
Conservation Corps Newfoundland & Labrador Inc.|Conservation Corps Newfoundland & Labrador Inc.,
Wood Islands and Area Development Corporation|Wood Islands and Area Development Corporation,
Lighthouse Productions Inc.|Lighthouse Productions Inc.,
Municipality of the District of Digby|Municipality of the District of Digby,
City of Charlottetown|City of Charlottetown,
City of Charlottetown|City of Charlottetown,
Scotiaderm Inc.|Scotiaderm Inc.,
Central Cape Breton Community Ventures Inc.|Central Cape Breton Community Ventures Inc.,
House's Limited|House's Limited,
Broadening Horizons Recycling Inc.|Broadening Horizons Recycling Inc.,
Iron Berry Inc.|Iron Berry Inc.,
83120 Newfoundland and Labrador Inc.|83120 Newfoundland and Labrador Inc.,
Sparrow Acoustics Inc.|Sparrow Acoustics Inc.,
La Cuisine Robicheau Ltd|La Cuisine Robicheau Ltd,
East River Shipyard Ltd.|East River Shipyard Ltd.,
Future Ready Youth Society|Future Ready Youth Society,
Active Communities Development Inc.|Active Communities Development Inc.,
Hickey Construction Limited|Hickey Construction Limited,
YMCA of Northeast Avalon Inc.|YMCA of Northeast Avalon Inc.,
Marine Thinking Inc.|Marine Thinking Inc.,
Big Land Fishing Lodge and Tours Inc.|Big Land Fishing Lodge and Tours Inc.,
Clare Curling Association|Clare Curling Association,
4337139 Nova Scotia Limited|4337139 Nova Scotia Limited,
Melior Motus Inc.|Melior Motus Inc.,
OceanSync Data Solutions Inc.|OceanSync Data Solutions Inc.,
Pholoho Biotechnology Group Inc.|Pholoho Biotechnology Group Inc.,
J. K. Marine Services Limited|J. K. Marine Services Limited,
Boxing Rock Brewing Company Limited|Boxing Rock Brewing Company Limited,
Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,
Lewis Mouldings & Wood Specialties Limited|Lewis Mouldings & Wood Specialties Limited,
Joan Penney|Joan Penney,
Town of Harbour Main-Chapel's Cove-Lakeview|Town of Harbour Main-Chapel's Cove-Lakeview,
St. Bernard's-Jacques Fontaine Community Hall Association Inc.|St. Bernard's-Jacques Fontaine Community Hall Association Inc.,
IndianBrook Adventures Inc.|IndianBrook Adventures Inc.,
Friends of Notre Dame de l'Assomption Cathedral Association|Friends of Notre Dame de l'Assomption Cathedral Association,
Shorefast Foundation|Shorefast Foundation,
Atlantic Inspection Services Inc.|Atlantic Inspection Services Inc.,
Locke's Electrical Limited|Locke's Electrical Limited,
CANADVAC Travel Services|CANADVAC Travel Services,
Holy Ghost Ukrainian Catholic Church|Holy Ghost Ukrainian Catholic Church,
Sydney-Riverview Y Service Club|Sydney-Riverview Y Service Club,
Maritime Truss Limited|Maritime Truss Limited,
B4Checkin Limited|B4Checkin Limited,
Hub Amateur Athletic Club|Hub Amateur Athletic Club,
Highland Arts Theatre Association|Highland Arts Theatre Association,
AtlanTick Repellent Products Inc.|AtlanTick Repellent Products Inc.,
Hants North Recreational and Development Association|Hants North Recreational and Development Association,
102320 P.E.I. Inc.|102320 P.E.I. Inc.,
The 7 Virtues Beauty Inc.|The 7 Virtues Beauty Inc.,
"Royal Canadian Legion, Branch #65|Royal Canadian Legion, Branch #65",
Gale's Septic Cleaning Ltd.|Gale's Septic Cleaning Ltd.,
TaskForce NL Inc.|TaskForce NL Inc.,
Yarmouth County Splash Park Committee|Yarmouth County Splash Park Committee,
Royal Canadian Legion - Labrador City (Nfld. & Lab. No. 47) Branch|Royal Canadian Legion - Labrador City (Nfld. & Lab. No. 47) Branch,
St. George's Heritage Committee Inc.|St. George's Heritage Committee Inc.,
Amherst Curling Club|Amherst Curling Club,
S.T.E.A.M. PEI Ltd.|S.T.E.A.M. PEI Ltd.,
12725240 Canada Inc.|12725240 Canada Inc.,
A. F. Theriault & Son Limited|A. F. Theriault & Son Limited,
Spurr Brothers Farms Limited|Spurr Brothers Farms Limited,
Le Club des Retraites de Cheticamp|Le Club des Retraites de Cheticamp,
Cape Breton Business Partnership Inc.|Cape Breton Business Partnership Inc.,
Reazent Inc.|Reazent Inc.,
Royal Canadian Legion Branch 78 Dominion|Royal Canadian Legion Branch 78 Dominion,
LOGIS Plus MBL INC.|LOGIS Plus MBL INC.,
Ocean Investments Limited|Ocean Investments Limited,
Coal Town Trail Society|Coal Town Trail Society,
Corridor Community Options for Adults|Corridor Community Options for Adults,
Collège communautaire du Nouveau-Brunswick-Bathurst|Collège communautaire du Nouveau-Brunswick-Bathurst,
New Waterford Action Committee|New Waterford Action Committee,
Dr. Kingston Memorial Community Health Centre|Dr. Kingston Memorial Community Health Centre,
Sydney and Area Chamber of Commerce|Sydney and Area Chamber of Commerce,
Town of Oxford|Town of Oxford,
Yarmouth Farmers' Community Market Co-operative Limited|Yarmouth Farmers' Community Market Co-operative Limited,
L'Association du musée de Wedgeport|L'Association du musée de Wedgeport,
Number Five Food Inc.|Number Five Food Inc.,
3312226 Nova Scotia Limited|3312226 Nova Scotia Limited,
Tignish Initiative Corporation|Tignish Initiative Corporation,
Atlantic Hardchrome Limited|Atlantic Hardchrome Limited,
Mil-Aero Electronics Atlantic Inc.|Mil-Aero Electronics Atlantic Inc.,
Coxheath Hills Wilderness Recreation Association|Coxheath Hills Wilderness Recreation Association,
The Old Sydney Society|The Old Sydney Society,
